	chrom	start	end	geneid	genename	gains	losses
51926	6_dbb_hap3	4000246	4000314	NR_039668	MIR3135B	0	0
51927	6_dbb_hap3	4006438	4013897	NM_001198858	HLA-DQB2	0	0
51928	6_dbb_hap3	4006438	4013897	NM_001300790	HLA-DQB2	0	0
51929	6_dbb_hap3	4062065	4066351	NM_002120	HLA-DOB	0	0
51930	6_dbb_hap3	4071135	4087923	NM_018833	TAP2	0	0
51931	6_dbb_hap3	4074732	4087923	NM_000544	TAP2	0	0
51932	6_dbb_hap3	4074732	4087976	NM_001290043	TAP2	0	0
51933	6_dbb_hap3	4089871	4094090	NM_004159	PSMB8	0	0
51934	6_dbb_hap3	4089871	4093194	NM_148919	PSMB8	0	0
51935	6_dbb_hap3	4093240	4095655	NR_037176	PSMB8-AS1	0	0
51936	6_dbb_hap3	4093240	4095655	NR_037175	PSMB8-AS1	0	0
51937	6_dbb_hap3	4093240	4095655	NR_037174	PSMB8-AS1	0	0
51938	6_dbb_hap3	4093240	4095655	NR_037173	PSMB8-AS1	0	0
51939	6_dbb_hap3	4094363	4103126	NM_000593	TAP1	0	0
51940	6_dbb_hap3	4094363	4101942	NM_001292022	TAP1	0	0
51941	6_dbb_hap3	4103315	4109006	NM_002800	PSMB9	0	0
51942	6_dbb_hap3	4143278	4152862	NR_037177	LOC100294145	0	0
51943	6_dbb_hap3	4143278	4152862	NR_037178	LOC100294145	0	0
51944	6_dbb_hap3	4183742	4190184	NM_002118	HLA-DMB	0	0
51945	6_dbb_hap3	4197728	4202240	NM_006120	HLA-DMA	0	0
51946	6_dbb_hap3	4226964	4230624	NM_001113182	BRD2	0	0
51947	6_dbb_hap3	4226964	4230624	NM_001199456	BRD2	0	0
51948	6_dbb_hap3	4226964	4230624	NM_001199455	BRD2	0	0
51949	6_dbb_hap3	4226964	4230624	NM_005104	BRD2	0	0
51950	6_dbb_hap3	4226964	4230624	NM_001291986	BRD2	0	0
51951	6_dbb_hap3	4253308	4258737	NM_002119	HLA-DOA	0	0
51952	6_dbb_hap3	4313684	4322793	NM_033554	HLA-DPA1	0	0
51953	6_dbb_hap3	4313684	4329894	NM_001242525	HLA-DPA1	0	0
51954	6_dbb_hap3	4313684	4329894	NM_001242524	HLA-DPA1	0	0
51955	6_dbb_hap3	4325041	4338804	NM_002121	HLA-DPB1	0	0
51956	6_dbb_hap3	4411775	4441552	NM_080679	COL11A2	0	0
51957	6_dbb_hap3	4411775	4441552	NM_080680	COL11A2	0	0
51958	6_dbb_hap3	4411775	4441552	NM_080681	COL11A2	0	0
51959	6_dbb_hap3	4435528	4441552	NM_001163771	COL11A2	0	0
51960	6_dbb_hap3	4442668	4449780	NM_021976	RXRB	0	0
51961	6_dbb_hap3	4442668	4449780	NM_001270401	RXRB	0	0
51962	6_dbb_hap3	4442668	4449937	NM_001291989	RXRB	0	0
51963	6_dbb_hap3	4449909	4453521	NM_006979	SLC39A7	0	0
51964	6_dbb_hap3	4449909	4453521	NM_001288777	SLC39A7	0	0
51965	6_dbb_hap3	4449909	4453521	NM_001077516	SLC39A7	0	0
51966	6_dbb_hap3	4453720	4455915	NM_014234	HSD17B8	0	0
51967	6_dbb_hap3	4456918	4457028	NR_029633	MIR219A1	0	0
51968	6_dbb_hap3	4457592	4461806	NM_002931	RING1	0	0
51969	6_dbb_hap3	4498632	4503987	NR_044997	HCG25	0	0
51970	6_dbb_hap3	4499368	4521064	NM_001289174	VPS52	0	0
51971	6_dbb_hap3	4499368	4521064	NM_001289176	VPS52	0	0
51972	6_dbb_hap3	4499368	4521064	NM_001289175	VPS52	0	0
51973	6_dbb_hap3	4499368	4521064	NM_022553	VPS52	0	0
51974	6_dbb_hap3	4521173	4525603	NM_022551	RPS18	0	0
51975	6_dbb_hap3	4526238	4527924	NM_003782	B3GALT4	0	0
51976	6_dbb_hap3	4528201	4538630	NM_001164267	WDR46	0	0
51977	6_dbb_hap3	4528201	4538630	NM_005452	WDR46	0	0
51978	6_dbb_hap3	4536329	4536392	NR_106933	MIR6873	0	0
51979	6_dbb_hap3	4538699	4540037	NM_001265595	PFDN6	0	0
51980	6_dbb_hap3	4538699	4540037	NM_001265596	PFDN6	0	0
51981	6_dbb_hap3	4538699	4540037	NM_014260	PFDN6	0	0
51982	6_dbb_hap3	4538737	4540037	NM_001185181	PFDN6	0	0
51983	6_dbb_hap3	4539347	4539428	NR_106892	MIR6834	0	0
51984	6_dbb_hap3	4540756	4548491	NM_004761	RGL2	0	0
51985	6_dbb_hap3	4540756	4548491	NM_001243738	RGL2	0	0
51986	6_dbb_hap3	4548797	4563487	NM_003190	TAPBP	0	0
51987	6_dbb_hap3	4548797	4563487	NM_172209	TAPBP	0	0
51988	6_dbb_hap3	4552744	4563487	NM_172208	TAPBP	0	0
51989	6_dbb_hap3	4563504	4567043	NM_001145338	ZBTB22	0	0
51990	6_dbb_hap3	4563504	4566836	NM_005453	ZBTB22	0	0
51991	6_dbb_hap3	4566765	4566785	NR_031600	MIR1234	0	0
51992	6_dbb_hap3	4567657	4572120	NM_001350	DAXX	0	0
51993	6_dbb_hap3	4567657	4572120	NM_001141970	DAXX	0	0
51994	6_dbb_hap3	4567657	4572120	NM_001141969	DAXX	0	0
51995	6_dbb_hap3	4567657	4572120	NM_001254717	DAXX	0	0
51996	6_mcf_hap5	130806	134856	NR_033379	LOC401242	0	0
51997	6_mcf_hap5	167870	168659	NR_104117	HCG14	0	0
51998	6_mcf_hap5	174341	195331	NM_006510	TRIM27	0	0
51999	6_mcf_hap5	215123	215878	NR_103538	LINC01556	0	0
52000	6_mcf_hap5	307352	348067	NR_125387	LOC100129636	0	0
52001	6_mcf_hap5	315539	316502	NM_030903	OR2W1	0	0
52002	6_mcf_hap5	357522	358628	NM_001005226	OR2B3	0	0
52003	6_mcf_hap5	383133	453829	NM_001005216	OR2J3	0	0
52004	6_mcf_hap5	444855	445896	NM_030905	OR2J2	0	0
52005	6_mcf_hap5	578097	579063	NM_030946	OR14J1	0	0
52006	6_mcf_hap5	626640	627688	NM_030876	OR5V1	0	0
52007	6_mcf_hap5	644520	646389	NM_030959	OR12D3	0	0
52008	6_mcf_hap5	667597	668630	NM_013936	OR12D2	0	0
52009	6_mcf_hap5	696456	698685	NM_013937	OR11A1	0	0
52010	6_mcf_hap5	710892	711931	NM_013941	OR10C1	0	0
52011	6_mcf_hap5	729411	735281	NM_030883	OR2H1	0	0
52012	6_mcf_hap5	757724	758861	NM_052967	MAS1L	0	0
52013	6_mcf_hap5	800372	804535	NR_037181	LINC01015	0	0
52014	6_mcf_hap5	800372	804535	NR_037179	LINC01015	0	0
52015	6_mcf_hap5	800372	804535	NR_037180	LINC01015	0	0
52016	6_mcf_hap5	826600	830914	NM_006398	UBD	0	0
52017	6_mcf_hap5	853231	853308	NR_003049	SNORD32B	0	0
52018	6_mcf_hap5	858885	859948	NM_007160	OR2H2	0	0
52019	6_mcf_hap5	873207	899207	NM_021903	GABBR1	0	0
52020	6_mcf_hap5	873207	904163	NM_021904	GABBR1	0	0
52021	6_mcf_hap5	873207	904163	NM_001470	GABBR1	0	0
52022	6_mcf_hap5	927946	943331	NM_001008228	MOG	0	0
52023	6_mcf_hap5	927946	943331	NM_001170418	MOG	0	0
52024	6_mcf_hap5	927946	943331	NM_001008229	MOG	0	0
52025	6_mcf_hap5	927946	943331	NM_002433	MOG	0	0
52026	6_mcf_hap5	927946	943331	NM_206811	MOG	0	0
52027	6_mcf_hap5	927946	943331	NM_206809	MOG	0	0
52028	6_mcf_hap5	927946	943331	NM_206810	MOG	0	0
52029	6_mcf_hap5	927946	943331	NM_206812	MOG	0	0
52030	6_mcf_hap5	927946	943331	NM_206814	MOG	0	0
52031	6_mcf_hap5	943350	948108	NM_001109809	ZFP57	0	0
52032	6_mcf_hap5	991650	1359214	NM_001098478	HLA-F	0	0
52033	6_mcf_hap5	991650	993878	NM_001098479	HLA-F	0	0
52034	6_mcf_hap5	991650	1359214	NM_018950	HLA-F	0	0
52035	6_mcf_hap5	1019117	1019459	NR_001590	IFITM4P	0	0
52036	6_mcf_hap5	1059266	1061309	NR_002139	HCG4	0	0
52037	6_mcf_hap5	1060141	1065864	NM_001207043	LOC554223	0	0
52038	6_mcf_hap5	1095034	1099178	NM_002127	HLA-G	0	0
52039	6_mcf_hap5	1150097	1295564	NM_001242758	HLA-A	0	0
52040	6_mcf_hap5	1150097	1295564	NM_002116	HLA-A	0	0
52041	6_mcf_hap5	1150189	1153498	NR_001434	HLA-H	0	0
52042	6_mcf_hap5	1324752	1328039	NR_028032	HCG9	0	0
52043	6_mcf_hap5	1350651	1410862	NR_026751	ZNRD1-AS1	0	0
52044	6_mcf_hap5	1355611	1359597	NR_024240	HLA-J	0	0
52045	6_mcf_hap5	1361741	1363582	NR_103542	HCG8	0	0
52046	6_mcf_hap5	1410917	1414584	NM_170783	ZNRD1	0	0
52047	6_mcf_hap5	1410917	1414584	NR_103864	ZNRD1	0	0
52048	6_mcf_hap5	1410917	1414584	NM_001278785	ZNRD1	0	0
52049	6_mcf_hap5	1410917	1414584	NM_001278786	ZNRD1	0	0
52050	6_mcf_hap5	1410917	1414584	NM_014596	ZNRD1	0	0
52051	6_mcf_hap5	1416829	1420006	NM_021959	PPP1R11	0	0
52052	6_mcf_hap5	1419940	1425524	NM_170769	RNF39	0	0
52053	6_mcf_hap5	1419940	1425526	NM_025236	RNF39	0	0
52054	6_mcf_hap5	1452556	1462748	NM_007028	TRIM31	0	0
52055	6_mcf_hap5	1454899	1464382	NR_126470	TRIM31-AS1	0	0
52056	6_mcf_hap5	1485781	1498402	NM_001286633	TRIM40	0	0
52057	6_mcf_hap5	1486406	1498402	NM_138700	TRIM40	0	0
52058	6_mcf_hap5	1501606	1510596	NM_052828	TRIM10	0	0
52059	6_mcf_hap5	1501606	1510596	NM_006778	TRIM10	0	0
52060	6_mcf_hap5	1512863	1522354	NM_033229	TRIM15	0	0
52061	6_mcf_hap5	1534068	1562952	NM_001242783	TRIM26	0	0
52062	6_mcf_hap5	1534068	1562952	NM_003449	TRIM26	0	0
52063	6_mcf_hap5	1839046	1843846	NM_005516	HLA-E	0	0
52064	6_mcf_hap5	1891008	1907225	NM_005275	GNL1	0	0
52065	6_mcf_hap5	1906339	1914327	NM_025263	PRR3	0	0
52066	6_mcf_hap5	1906339	1914327	NM_001077497	PRR3	0	0
52067	6_mcf_hap5	1921023	1941163	NM_001090	ABCF1	0	0
52068	6_mcf_hap5	1921023	1941163	NM_001025091	ABCF1	0	0
52069	6_mcf_hap5	1933962	1934048	NR_030615	MIR877	0	0
52070	6_mcf_hap5	1950031	1966940	NM_002714	PPP1R10	0	0
52071	6_mcf_hap5	1950031	1966940	NR_072994	PPP1R10	0	0
52072	6_mcf_hap5	1967341	1976030	NM_014046	MRPS18B	0	0
52073	6_mcf_hap5	1976468	1994306	NM_024909	ATAT1	0	0
52074	6_mcf_hap5	1976470	1994306	NM_001254952	ATAT1	0	0
52075	6_mcf_hap5	1976518	1996456	NM_001031722	ATAT1	0	0
52076	6_mcf_hap5	1996673	2002845	NM_001109938	C6orf136	0	0
52077	6_mcf_hap5	1996673	2002845	NM_001161376	C6orf136	0	0
52078	6_mcf_hap5	1996673	2002845	NM_145029	C6orf136	0	0
52079	6_mcf_hap5	2002753	2022715	NM_001164239	DHX16	0	0
52080	6_mcf_hap5	2002753	2022715	NM_003587	DHX16	0	0
52081	6_mcf_hap5	2026050	2037557	NM_133471	PPP1R18	0	0
52082	6_mcf_hap5	2026050	2036978	NM_001134870	PPP1R18	0	0
52083	6_mcf_hap5	2037708	2040791	NR_073066	NRM	0	0
52084	6_mcf_hap5	2037708	2040791	NR_073065	NRM	0	0
52085	6_mcf_hap5	2037708	2040791	NM_001270708	NRM	0	0
52086	6_mcf_hap5	2037708	2040385	NR_073072	NRM	0	0
52087	6_mcf_hap5	2037708	2041082	NM_007243	NRM	0	0
52088	6_mcf_hap5	2037708	2040791	NM_001270710	NRM	0	0
52089	6_mcf_hap5	2037708	2040791	NM_001270709	NRM	0	0
52090	6_mcf_hap5	2037708	2040791	NM_001270707	NRM	0	0
52091	6_mcf_hap5	2049467	2067341	NM_014641	MDC1	0	0
52092	6_mcf_hap5	2069860	2075086	NM_001293214	TUBB	0	0
52093	6_mcf_hap5	2069860	2075086	NM_001293213	TUBB	0	0
52094	6_mcf_hap5	2069860	2075086	NR_120608	TUBB	0	0
52095	6_mcf_hap5	2069860	2075086	NM_178014	TUBB	0	0
52096	6_mcf_hap5	2071208	2075086	NM_001293212	TUBB	0	0
52097	6_mcf_hap5	2071208	2075086	NM_001293216	TUBB	0	0
52098	6_mcf_hap5	2071208	2075086	NM_001293215	TUBB	0	0
52099	6_mcf_hap5	2077393	2090996	NM_005803	FLOT1	0	0
52100	6_mcf_hap5	2232346	2241824	NM_001297652	DDR1	0	0
52101	6_mcf_hap5	2233817	2241824	NM_001954	DDR1	0	0
52102	6_mcf_hap5	2234271	2241824	NM_001297653	DDR1	0	0
52103	6_mcf_hap5	2234271	2241824	NM_001297654	DDR1	0	0
52104	6_mcf_hap5	2234283	2241824	NM_013993	DDR1	0	0
52105	6_mcf_hap5	2234713	2241824	NM_001202523	DDR1	0	0
52106	6_mcf_hap5	2240616	2240706	NR_039783	MIR4640	0	0
52107	6_mcf_hap5	2257931	2263835	NM_001517	GTF2H4	0	0
52108	6_mcf_hap5	2263939	2276199	NM_001167733	VARS2	0	0
52109	6_mcf_hap5	2263939	2276199	NM_020442	VARS2	0	0
52110	6_mcf_hap5	2264062	2276199	NM_001167734	VARS2	0	0
52111	6_mcf_hap5	2281065	2281891	NM_205854	SFTA2	0	0
52112	6_mcf_hap5	2290717	2300850	NM_080870	DPCR1	0	0
52113	6_mcf_hap5	2333430	2338365	NM_001010909	MUC21	0	0
52114	6_mcf_hap5	2333430	2338365	NR_130720	MUC21	0	0
52115	6_mcf_hap5	2355675	2385126	NM_001198815	MUC22	0	0
52116	6_mcf_hap5	2403159	2409579	NR_003948	HCG22	0	0
52117	6_mcf_hap5	2460924	2462257	NM_014070	C6orf15	0	0
52118	6_mcf_hap5	2464532	2489814	NM_014068	PSORS1C1	0	0
52119	6_mcf_hap5	2464789	2470173	NM_001264	CDSN	0	0
52120	6_mcf_hap5	2487255	2489072	NM_014069	PSORS1C2	0	0
52121	6_mcf_hap5	2492151	2507523	NM_001105563	CCHCR1	0	0
52122	6_mcf_hap5	2492151	2507523	NM_001105564	CCHCR1	0	0
52123	6_mcf_hap5	2492151	2507972	NM_019052	CCHCR1	0	0
52124	6_mcf_hap5	2508259	2513915	NM_007109	TCF19	0	0
52125	6_mcf_hap5	2508259	2513915	NM_001077511	TCF19	0	0
52126	6_mcf_hap5	2514036	2516885	NM_001173531	POU5F1	0	0
52127	6_mcf_hap5	2514036	2520412	NM_002701	POU5F1	0	0
52128	6_mcf_hap5	2514036	2516885	NM_001285987	POU5F1	0	0
52129	6_mcf_hap5	2514036	2516885	NM_001285986	POU5F1	0	0
52130	6_mcf_hap5	2514036	2516885	NM_203289	POU5F1	0	0
52131	6_mcf_hap5	2523452	2527623	NR_026816	PSORS1C3	0	0
52132	6_mcf_hap5	2547502	2553759	NR_026791	HCG27	0	0
52133	6_mcf_hap5	2617062	2620440	NM_001243042	HLA-C	0	0
52134	6_mcf_hap5	2617062	2620440	NM_002117	HLA-C	0	0
52135	6_mcf_hap5	2701428	2704782	NM_005514	HLA-B	0	0
52136	6_mcf_hap5	2702780	2702884	NR_106951	MIR6891	0	0
52137	6_mcf_hap5	2811903	2813367	NR_040662	HCP5	0	0
52138	6_mcf_hap5	2818785	2819965	NR_002812	HCG26	0	0
52139	6_mcf_hap5	2842420	2858656	NM_001289160	MICB	0	0
52140	6_mcf_hap5	2845595	2858656	NM_005931	MICB	0	0
52141	6_mcf_hap5	2845595	2858656	NM_001289161	MICB	0	0
52142	6_mcf_hap5	2876489	2877759	NM_001011700	MCCD1	0	0
52143	6_mcf_hap5	2877746	2889999	NM_080598	DDX39B	0	0
52144	6_mcf_hap5	2877746	2889999	NR_037852	DDX39B	0	0
52145	6_mcf_hap5	2877746	2889999	NM_004640	DDX39B	0	0
52146	6_mcf_hap5	2877746	2894368	NR_037853	ATP6V1G2-DDX39B	0	0
52147	6_mcf_hap5	2883900	2883976	NR_003140	SNORD117	0	0
52148	6_mcf_hap5	2888624	2888702	NR_003065	SNORD84	0	0
52149	6_mcf_hap5	2891974	2894368	NM_001204078	ATP6V1G2	0	0
52150	6_mcf_hap5	2891974	2894368	NM_138282	ATP6V1G2	0	0
52151	6_mcf_hap5	2891974	2894368	NM_130463	ATP6V1G2	0	0
52152	6_mcf_hap5	2894370	2906339	NM_001144963	NFKBIL1	0	0
52153	6_mcf_hap5	2894370	2906339	NM_001144962	NFKBIL1	0	0
52154	6_mcf_hap5	2895094	2906339	NM_005007	NFKBIL1	0	0
52155	6_mcf_hap5	2895094	2906339	NM_001144961	NFKBIL1	0	0
52156	6_mcf_hap5	2919579	2921806	NM_001159740	LTA	0	0
52157	6_mcf_hap5	2919774	2921806	NM_000595	LTA	0	0
52158	6_mcf_hap5	2923049	2925818	NM_000594	TNF	0	0
52159	6_mcf_hap5	2928041	2929908	NM_009588	LTB	0	0
52160	6_mcf_hap5	2928041	2929908	NM_002341	LTB	0	0
52161	6_mcf_hap5	2933658	2936387	NR_029461	LST1	0	0
52162	6_mcf_hap5	2933658	2936387	NM_205839	LST1	0	0
52163	6_mcf_hap5	2933658	2936387	NM_205838	LST1	0	0
52164	6_mcf_hap5	2933658	2936387	NR_029462	LST1	0	0
52165	6_mcf_hap5	2934178	2936387	NM_205837	LST1	0	0
52166	6_mcf_hap5	2934679	2936387	NM_007161	LST1	0	0
52167	6_mcf_hap5	2934679	2936387	NM_205840	LST1	0	0
52168	6_mcf_hap5	2934679	2936387	NM_001166538	LST1	0	0
52169	6_mcf_hap5	2936360	2940463	NM_001145466	NCR3	0	0
52170	6_mcf_hap5	2936360	2940463	NM_147130	NCR3	0	0
52171	6_mcf_hap5	2936751	2940463	NM_001145467	NCR3	0	0
52172	6_mcf_hap5	2962687	2964492	NM_004847	AIF1	0	0
52173	6_mcf_hap5	2962726	2964492	NM_001623	AIF1	0	0
52174	6_mcf_hap5	2963482	2964492	NM_032955	AIF1	0	0
52175	6_mcf_hap5	2968139	2985242	NM_004638	PRRC2A	0	0
52176	6_mcf_hap5	2968139	2985242	NM_080686	PRRC2A	0	0
52177	6_mcf_hap5	2970548	2970680	NR_002971	SNORA38	0	0
52178	6_mcf_hap5	2981251	2981323	NR_106890	MIR6832	0	0
52179	6_mcf_hap5	2986491	3000157	NM_080702	BAG6	0	0
52180	6_mcf_hap5	2986491	3000157	NM_001199697	BAG6	0	0
52181	6_mcf_hap5	2986491	3000157	NM_004639	BAG6	0	0
52182	6_mcf_hap5	2986491	3000157	NM_001199698	BAG6	0	0
52183	6_mcf_hap5	2986491	2999850	NM_001098534	BAG6	0	0
52184	6_mcf_hap5	2986491	3000157	NM_080703	BAG6	0	0
52185	6_mcf_hap5	2999866	3005667	NM_001256169	APOM	0	0
52186	6_mcf_hap5	2999866	3005667	NR_045828	APOM	0	0
52187	6_mcf_hap5	3003350	3005667	NM_019101	APOM	0	0
52188	6_mcf_hap5	3005754	3008229	NM_021184	C6orf47	0	0
52189	6_mcf_hap5	3008685	3013740	NM_001199237	GPANK1	0	0
52190	6_mcf_hap5	3008685	3013087	NM_001199240	GPANK1	0	0
52191	6_mcf_hap5	3008685	3013319	NM_001199239	GPANK1	0	0
52192	6_mcf_hap5	3008685	3013319	NM_001199238	GPANK1	0	0
52193	6_mcf_hap5	3008685	3012859	NM_033177	GPANK1	0	0
52194	6_mcf_hap5	3013336	3017527	NM_001320	CSNK2B	0	0
52195	6_mcf_hap5	3013336	3017527	NM_001282385	CSNK2B	0	0
52196	6_mcf_hap5	3018407	3019907	NM_021221	LY6G5B	0	0
52197	6_mcf_hap5	3024140	3027830	NM_025262	LY6G5C	0	0
52198	6_mcf_hap5	3034405	3050531	NR_033488	ABHD16A	0	0
52199	6_mcf_hap5	3034405	3050818	NR_033489	ABHD16A	0	0
52200	6_mcf_hap5	3034405	3050531	NM_001177515	ABHD16A	0	0
52201	6_mcf_hap5	3034405	3050818	NM_021160	ABHD16A	0	0
52202	6_mcf_hap5	3048486	3048549	NR_039789	MIR4646	0	0
52203	6_mcf_hap5	3054364	3058053	NM_001003693	LY6G6F	0	0
52204	6_mcf_hap5	3059437	3061527	NR_024541	LY6G6E	0	0
52205	6_mcf_hap5	3059802	3061527	NR_003673	LY6G6E	0	0
52206	6_mcf_hap5	3062817	3065264	NM_021246	LY6G6D	0	0
52207	6_mcf_hap5	3066107	3069194	NM_025261	LY6G6C	0	0
52208	6_mcf_hap5	3070803	3074168	NM_138275	C6orf25	0	0
52209	6_mcf_hap5	3070803	3074168	NM_025260	C6orf25	0	0
52210	6_mcf_hap5	3070803	3074168	NM_138274	C6orf25	0	0
52211	6_mcf_hap5	3070803	3074168	NM_138273	C6orf25	0	0
52212	6_mcf_hap5	3070803	3074168	NM_138272	C6orf25	0	0
52213	6_mcf_hap5	3070803	3074168	NM_138277	C6orf25	0	0
52214	6_mcf_hap5	3074496	3077725	NM_013974	DDAH2	0	0
52215	6_mcf_hap5	3074496	3076961	NM_001303008	DDAH2	0	0
52216	6_mcf_hap5	3074496	3077725	NM_001303007	DDAH2	0	0
52217	6_mcf_hap5	3078040	3084028	NM_001288	CLIC1	0	0
52218	6_mcf_hap5	3078040	3084782	NM_001287593	CLIC1	0	0
52219	6_mcf_hap5	3078040	3084009	NM_001287594	CLIC1	0	0
52220	6_mcf_hap5	3087408	3112321	NR_037846	MSH5-SAPCD1	0	0
52221	6_mcf_hap5	3087408	3110152	NM_172165	MSH5	0	0
52222	6_mcf_hap5	3087408	3110152	NM_172166	MSH5	0	0
52223	6_mcf_hap5	3087408	3110152	NM_025259	MSH5	0	0
52224	6_mcf_hap5	3087408	3110152	NM_002441	MSH5	0	0
52225	6_mcf_hap5	3110469	3112321	NM_001039651	SAPCD1	0	0
52226	6_mcf_hap5	3111609	3113062	NR_126423	SAPCD1-AS1	0	0
52227	6_mcf_hap5	3113067	3124805	NM_025258	VWA7	0	0
52228	6_mcf_hap5	3124993	3143409	NM_006295	VARS	0	0
52229	6_mcf_hap5	3144865	3154459	NM_021177	LSM2	0	0
52230	6_mcf_hap5	3206706	3210587	NM_000434	NEU1	0	0
52231	6_mcf_hap5	3210847	3226696	NM_001178044	SLC44A4	0	0
52232	6_mcf_hap5	3210847	3225321	NM_001178045	SLC44A4	0	0
52233	6_mcf_hap5	3210847	3226696	NM_025257	SLC44A4	0	0
52234	6_mcf_hap5	3227409	3245364	NM_025256	EHMT2	0	0
52235	6_mcf_hap5	3227409	3245364	NM_006709	EHMT2	0	0
52236	6_mcf_hap5	3227409	3244863	NM_001289413	EHMT2	0	0
52237	6_mcf_hap5	3245441	3293295	NM_001282457	C2	0	0
52238	6_mcf_hap5	3247276	3249652	NM_181842	ZBTB12	0	0
52239	6_mcf_hap5	3248658	3293295	NM_001178063	C2	0	0
52240	6_mcf_hap5	3275148	3282679	NM_001282459	C2	0	0
52241	6_mcf_hap5	3275148	3293295	NM_001282458	C2	0	0
52242	6_mcf_hap5	3275148	3293295	NM_001145903	C2	0	0
52243	6_mcf_hap5	3275148	3293295	NM_000063	C2	0	0
52244	6_mcf_hap5	3282094	3289344	NR_104191	C2-AS1	0	0
52245	6_mcf_hap5	3293564	3299705	NM_001710	CFB	0	0
52246	6_mcf_hap5	3299707	3306708	NM_002904	NELFE	0	0
52247	6_mcf_hap5	3304459	3304561	NR_031601	MIR1236	0	0
52248	6_mcf_hap5	3306424	3317376	NM_006929	SKIV2L	0	0
52249	6_mcf_hap5	3317431	3319876	NM_005510	DXO	0	0
52250	6_mcf_hap5	3318795	3329068	NR_026717	STK19	0	0
52251	6_mcf_hap5	3319489	3329068	NM_032454	STK19	0	0
52252	6_mcf_hap5	3319489	3329068	NM_004197	STK19	0	0
52253	6_mcf_hap5	3355550	3356556	NM_000500	CYP21A2	0	0
52254	6_mcf_hap5	3355550	3356556	NM_001128590	CYP21A2	0	0
52255	6_mcf_hap5	3355550	3356530	NR_040090	CYP21A1P	0	0
52256	6_mcf_hap5	3356040	3360894	NM_032470	TNXB	0	0
52257	6_mcf_hap5	3356040	3360644	NR_001284	TNXA	0	0
52258	6_mcf_hap5	3361361	3361805	NM_032454	STK19	0	0
52259	6_mcf_hap5	3361361	3361805	NM_004197	STK19	0	0
52260	6_mcf_hap5	3362415	3383040	NM_001242823	C4B_2	0	0
52261	6_mcf_hap5	3362415	3383039	NM_007293	C4A	0	0
52262	6_mcf_hap5	3362415	3383039	NM_001252204	C4A	0	0
52263	6_mcf_hap5	3362415	3383040	NM_001002029	C4B	0	0
52264	6_mcf_hap5	3385937	3389288	NM_001128590	CYP21A2	0	0
52265	6_mcf_hap5	3385937	3389288	NM_000500	CYP21A2	0	0
52266	6_mcf_hap5	3385991	3389262	NR_040090	CYP21A1P	0	0
52267	6_mcf_hap5	3388772	3393746	NM_032470	TNXB	0	0
52268	6_mcf_hap5	3388772	3456979	NM_019105	TNXB	0	0
52269	6_mcf_hap5	3462872	3475845	NM_001136153	ATF6B	0	0
52270	6_mcf_hap5	3462872	3475845	NM_004381	ATF6B	0	0
52271	6_mcf_hap5	3476311	3477895	NM_022110	FKBPL	0	0
52272	6_mcf_hap5	3495962	3499543	NM_030651	PRRT1	0	0
52273	6_mcf_hap5	3500401	3501965	NR_037172	LOC100507547	0	0
52274	6_mcf_hap5	3500401	3501965	NR_037171	LOC100507547	0	0
52275	6_mcf_hap5	3500401	3501965	NR_037169	LOC100507547	0	0
52276	6_mcf_hap5	3500401	3501965	NR_037170	LOC100507547	0	0
52277	6_mcf_hap5	3501051	3511287	NM_138717	PPT2	0	0
52278	6_mcf_hap5	3501598	3511287	NM_001204103	PPT2	0	0
52279	6_mcf_hap5	3501598	3511287	NM_005155	PPT2	0	0
52280	6_mcf_hap5	3501598	3515891	NR_037861	PPT2-EGFL8	0	0
52281	6_mcf_hap5	3512210	3515891	NM_030652	EGFL8	0	0
52282	6_mcf_hap5	3512210	3515891	NR_037860	EGFL8	0	0
52283	6_mcf_hap5	3515811	3523745	NM_006411	AGPAT1	0	0
52284	6_mcf_hap5	3515811	3525717	NM_032741	AGPAT1	0	0
52285	6_mcf_hap5	3517635	3517722	NR_106779	MIR6721	0	0
52286	6_mcf_hap5	3525990	3528397	NM_006913	RNF5	0	0
52287	6_mcf_hap5	3526060	3528394	NR_003129	RNF5P1	0	0
52288	6_mcf_hap5	3527419	3527480	NR_106891	MIR6833	0	0
52289	6_mcf_hap5	3528571	3531926	NM_001206936	AGER	0	0
52290	6_mcf_hap5	3528571	3531926	NM_001206954	AGER	0	0
52291	6_mcf_hap5	3528571	3531926	NM_001206940	AGER	0	0
52292	6_mcf_hap5	3528571	3531926	NM_001206929	AGER	0	0
52293	6_mcf_hap5	3528571	3531926	NM_001206932	AGER	0	0
52294	6_mcf_hap5	3528571	3531926	NM_001206966	AGER	0	0
52295	6_mcf_hap5	3528571	3531926	NM_001136	AGER	0	0
52296	6_mcf_hap5	3528571	3531926	NM_001206934	AGER	0	0
52297	6_mcf_hap5	3528571	3531926	NR_038190	AGER	0	0
52298	6_mcf_hap5	3528571	3531926	NM_172197	AGER	0	0
52299	6_mcf_hap5	3532336	3537787	NM_002586	PBX2	0	0
52300	6_mcf_hap5	3538366	3543124	NM_022107	GPSM3	0	0
52301	6_mcf_hap5	3538366	3540516	NM_001276501	GPSM3	0	0
52302	6_mcf_hap5	3542443	3571691	NM_004557	NOTCH4	0	0
52303	6_mcf_hap5	3663448	3719274	NM_001286474	C6orf10	0	0
